Rowid,Transaction Date and Time,Transaction Amount,Cardholder Name,Card Number (Hashed or Encrypted),Merchant Name,Transaction Location (City or ZIP Code),Transaction Currency,Card Type,Card Expiration Date,Transaction ID,Fraud Flag or Label,Transaction Source,IP Address,Device Information
3054,2021-12-02 19:24:56,753.5,Madhup Saxena,19a1992fe2a62f4ad4491e1e45982527a4e76337ba8070c8a448cc2724b3d36b,Brahmbhatt Inc,Rampur,INR,American Express,07/30,3f1f200a-50d4-441f-9626-49bcfe5f36c3,0,In-Person,222.158.40.202,Mobile
3055,2020-09-29 16:36:27,4119.03,Rohan Suresh,86ba7bd194280029ba4c4f40a24ec31cfe569cc3b3dc83673677b2282d5db79d,Sunder-Rajan,Patiala,EUR,MasterCard,07/33,824b2ac0-d60f-4a9e-9f15-a92ab10805b1,1,In-Person,156.186.48.27,Mobile
3056,2020-05-02 02:51:34,316.39,Alisha Sampath,4ed0710956807f6f4c43085446ca19cac85a375fa5e40c0a8a7ccabfb10a4b91,"Hora, Dutta and Balay",Jalandhar,EUR,Visa,09/26,29a59ba3-41b6-4492-95ba-e9ae498a4e30,0,Online,17.140.194.162,Desktop
3057,2021-10-20 12:45:32,3787.2,Hiran Saha,1f613fb15a864ca26220e96becf40d373f9ab3758d7d84df9bb8fefd8453cb1e,"Solanki, Johal and Shankar",Kurnool,USD,American Express,11/29,a77ffcd0-11d5-4910-a7d0-8e5aff113484,1,Online,85.154.149.51,Mobile
3058,2020-06-26 08:08:04,4575.06,Priyansh Rout,35bb85a43212d4c58c9f53aa91dd41c0d59f63a9938651eb58a72840e3de7214,Kurian LLC,Ulhasnagar,EUR,Visa,01/33,51a1dc3b-cf0e-458a-8ce8-5301d51a6405,0,Online,177.69.211.212,Desktop
3059,2020-02-17 16:28:50,3591.74,Mahika Sangha,a40a9cb284c337f58a0524ece667a82f87e148dbc9a0904cf4c6af4097b19ad0,"Saraf, Chandran and Sahota",Bhilwara,EUR,MasterCard,10/23,3d2d099d-0f7b-49ae-9786-b28af90dcf27,1,Online,222.196.77.131,Tablet
3060,2023-09-05 19:44:21,3794.73,Seher Kuruvilla,31e9d66200602cb898b3924a024fc217e322484f1547a3bf36eeaf6a74c774ef,Sahni LLC,Rohtak,EUR,MasterCard,12/23,1945af7c-fc08-4d20-9062-28d42c11eb8f,1,Online,199.116.149.239,Desktop
3061,2021-01-02 07:48:08,188.29,Dhruv Sane,67eb51db7e94bd052d54780f86aa3a3080d68d984048244bf0416e1d9946aa80,"Khurana, Ravi and Gade",Udaipur,INR,American Express,03/33,d4b3f14e-8f11-41bb-9ebd-e5ee12137194,1,Online,116.64.130.224,Desktop
3062,2023-08-20 14:59:11,464.23,Miraan Butala,a5a52d1fa439b6e98236b2a8912cf7db9238166054225950fae99ee69f9d217b,Sibal-Wadhwa,Bhatpara,USD,MasterCard,09/26,8533d0e3-ad45-42ab-b808-47d0f3a98f0e,1,Online,110.230.133.37,Mobile
3063,2021-05-02 04:03:06,2812.12,Zoya Kothari,60f13faf3ef28615d631c3c78707d93c1bfa23d20d43f3bd5fafaf6e164abc4d,Tailor PLC,Pune,EUR,Visa,11/27,b110f484-6f22-49fe-987e-fe39cb51e776,1,In-Person,58.154.240.44,Tablet
3064,2022-09-24 21:18:49,1649.18,Hiran Dora,d6f467c5afa396362a28d5c7acfd2c4b25eab8d3a54f0791da3f195c572441c7,Kumar Inc,Sonipat,EUR,American Express,07/33,0cf226c9-15a9-4626-b707-311b8efb38ad,0,In-Person,174.116.70.79,Desktop
3065,2020-10-27 05:51:53,2039.27,Samaira Kapur,b7704d328fda8f3e0357c2352c6e0f5914a7fa290e1e81619876d7bc57378f4e,Chad-Yogi,Lucknow,INR,MasterCard,02/24,903d8a17-54a2-4e6c-ade6-ddde14ab045e,0,Online,221.124.18.179,Mobile
3066,2023-01-11 12:26:54,2993.19,Anay Balasubramanian,abcde77d16ee2b30547e3f34d26f3f24ec09aaced743d6f6a248cdb80e3f66ed,Dasgupta-Kohli,Thrissur,INR,American Express,07/24,72807fcd-9ce5-4de0-ab0f-dcaa67da0fb9,1,Online,107.201.29.125,Desktop
3067,2023-01-20 23:39:56,2397.09,Anahita Kurian,128c8a335714c8f08e0fc6d7f1eaf08b8132bb48e37109345eb9c9516de5126e,Handa and Sons,Indore,INR,Visa,03/24,47abd89a-73fd-4465-926e-928e33bbd57f,0,In-Person,168.172.193.86,Mobile
3068,2020-03-22 03:56:43,1865.78,Tanya Zachariah,360406ae22443d5a6b4d5981ed393a711278fcf6b5bdad271ffedf0241a925aa,Baria-Devi,Kirari Suleman Nagar,EUR,Visa,12/32,8287d12c-1cb2-4744-9b6e-0f6f4eaefc3b,0,In-Person,197.154.226.133,Mobile
3069,2022-10-28 22:39:45,2281.55,Parinaaz Bhatti,2521df9028560f2730858331eb421fba930403302d3bc4d70caa71c55a3972a3,Kara LLC,South Dumdum,EUR,American Express,01/26,bddf65b0-1dad-4ecc-b971-49927a4984f1,1,Online,205.124.83.25,Tablet
3070,2023-08-09 20:44:02,4411.34,Miraya Goswami,d67ae3969c55cf17e0b128eb9bdfaa8796365b3db85b414ccd1afbef0d5fea2e,Yohannan-Khare,Tadipatri,USD,MasterCard,06/32,1e01fce7-3e89-42fd-9e3a-2e2530d443e2,1,Online,220.38.251.66,Mobile
3071,2023-07-26 19:48:28,599.68,Ishita Bhalla,85cf084cc0c4763a00603a00fcae5510b5913b9c8771846a62c8e2207c33fa73,"Varkey, Kata and Kala",Gorakhpur,EUR,Visa,10/23,32bb1874-a4fa-4175-8ee2-9264ba59cde4,0,Online,219.166.4.127,Desktop
3072,2020-02-21 06:17:48,4331.51,Lagan Bath,5adbe1feba8bf196ce11f25ee3d9db98e514ec23210ee8087556bf85eadcf159,Mall and Sons,Kochi,INR,MasterCard,03/30,eabba1f4-3857-476f-b40b-dccaf0b86b8a,1,In-Person,208.55.234.168,Tablet
3073,2023-05-20 07:35:32,1630.27,Nirvaan Dugar,d17b1f1998c53b3b39cfed5b6cb006a885431714a749233476d8b8c3a04bcfa6,"Sachar, Buch and Datta",Aurangabad,EUR,Visa,02/28,21b23409-ea12-4a98-a5a2-341fe2b60f99,0,In-Person,165.78.27.247,Desktop
3074,2023-03-17 18:05:46,2345.81,Yuvaan Ray,d8c59298a40a99737c3ca9a6904b49afecea8161a62e7f4cd3b2874ba5325e43,Agate and Sons,Chapra,EUR,MasterCard,02/25,99c00556-f32e-4256-888e-084bfa56b82f,1,Online,217.87.123.39,Mobile
3075,2021-05-14 23:35:59,254.14,Kismat Kohli,aadbc7a6406e0e66dd3574aff826053d57d16b8c092f2f3528cfe79fabe06fec,"Mandal, Grover and Ramachandran",Yamunanagar,USD,Visa,06/30,d0a6dd4a-bb88-42f0-8264-b0455985ee02,1,In-Person,195.9.128.205,Mobile
3076,2022-01-03 10:15:44,3588.76,Nitara Dhaliwal,3ccf0e3424baed6d9583b14e04cf05c6403905dd9f41f617edb5e6f7cf4f29be,Lalla Group,Sambalpur,EUR,American Express,10/24,1bfb6acd-8d80-4e9a-8e81-7fbab9fe3896,0,Online,206.232.143.107,Tablet
3077,2020-08-23 12:18:02,2145.31,Myra Ahluwalia,5c74912c44863de1eff8f834b74a0638a19ef70d228e5f7cebd15f3c39629435,Wable Inc,Chinsurah,EUR,American Express,08/32,eabcae96-7073-493e-9491-5f4ba5d49b02,1,Online,200.23.102.23,Tablet
3078,2021-02-08 20:50:37,356.45,Ehsaan Hayre,0203f4a84a1934ff16cc21ebe88c021c406488a7e46e49ca3a193a625d793045,Dash Group,Ambala,EUR,MasterCard,12/23,0fa7bd77-75e5-4709-a7be-be7474759c54,0,In-Person,162.76.112.189,Desktop
3079,2022-04-15 13:10:38,4784.79,Anvi Chopra,14d859a6f9eafcbc0966579428fea0926667dc4ec6a6dfc58cf570e85368a61d,Zacharia Inc,Imphal,EUR,American Express,07/32,28c0f7ef-1580-4831-b5c2-0dbc30defe84,0,Online,216.43.43.52,Tablet
3080,2021-08-28 21:13:46,2067.69,Divij Amble,c09b1c2b800cb26b2fd297f410bab1e89fd5eaad24d9fdc13e1cb80dbff21763,"Ram, Malhotra and Dewan",Navi Mumbai,INR,MasterCard,02/27,40494f12-a01a-41dc-82e5-2e9c139f31c1,0,Online,199.60.35.110,Mobile
3081,2021-01-09 06:55:38,3460.13,Rania Chada,a4c382f7f4d7572db2247ca6cafbaba28a2b83e4a27e66522f071d475c2bf655,"Bhagat, Kalla and Lad",Ulhasnagar,INR,Visa,11/27,aeb388da-1d2b-48a8-88e1-56459a661788,0,Online,206.94.177.105,Tablet
3082,2023-04-22 17:47:29,1446.8,Aarav Dhar,8ef95032e87846eb57c6ec2fddfe6fe4ba5ecb96d68a568c2089434107c04724,"Venkataraman, Thakkar and Shan",Miryalaguda,INR,Visa,10/29,4a32f060-16fa-48d9-9cd9-7e4adea82b5b,1,Online,188.241.166.25,Tablet
3083,2021-04-22 05:00:00,2601.6,Romil Cheema,5044b56283a755e0ea880ce1d10c4e057f673d6438fe24099b9f45fccf3e5667,Ram LLC,Gaya,USD,MasterCard,07/28,d83b605c-4778-45bb-9c83-25eddd5b07e9,1,In-Person,93.64.223.83,Mobile
3084,2020-06-22 14:47:24,4307.41,Sumer Sagar,701870c69639781dc287f42b8382297ec40f2144aceb054cc3e99dc08e309ac8,"Gandhi, Gour and Khosla",Thoothukudi,USD,Visa,04/24,251a172a-9fc1-400c-8e05-bace75600c56,0,In-Person,194.32.35.111,Mobile
3085,2020-03-25 10:29:47,2184.05,Alisha Krish,3233d3b86ed37ac40931351d8abcb611962d8138449571e0855fb8d49d67f4c4,Date and Sons,Arrah,INR,Visa,12/29,b1a9219a-20c1-4106-83df-d13a4d1bdfe2,1,In-Person,30.44.158.6,Mobile
3086,2022-05-16 20:05:41,2494.31,Arnav Sarin,8931058232f304e8a7e34e658e4a8d91721fe72c974b2e19a377c9a0302d8f5e,Tripathi LLC,Bidar,EUR,American Express,10/24,69b655ec-82bd-411b-999b-47e367c74047,0,In-Person,159.163.229.152,Tablet
3087,2020-07-02 11:28:14,2101.19,Shray Ramaswamy,8d35b567df548c1b43d9426d07544cab7f97004ebd5ff724866eb2254b5322d4,Ramanathan and Sons,Bettiah,INR,MasterCard,11/23,40892ffa-18c8-4b3e-b7a6-2a659fe81e66,0,In-Person,132.104.214.187,Tablet
3088,2023-07-15 04:59:22,1408.84,Aaina Kumer,457953c1b88ea3e8c67d78435cba34779c2e3bdc60f6cde3d76d28fd60de1eac,"Sane, Kara and Kade",Bijapur,INR,MasterCard,12/29,7132f512-1b94-46e9-b166-778186a533df,1,Online,150.136.88.163,Mobile
3089,2022-06-29 01:15:18,2436.17,Shlok Iyengar,cd1b57a83ef430c6155f97a2b8bc9c3930d5ffe60cff67f3dada5dcea39a30ed,Srinivas Ltd,Satara,EUR,American Express,04/27,1e0802f0-d864-4601-ac93-78b591392f2a,1,In-Person,138.48.171.86,Mobile
3090,2023-08-26 10:12:02,2108.22,Sana Kade,954a378eda9ea9c887353007824773d3cd5e8698f52ff83f74db96e446c16b4c,Bora-Sule,Kozhikode,EUR,Visa,06/33,850b0ec3-7d1f-4361-9e3f-c6380a2f9c33,0,Online,216.237.77.216,Mobile
3091,2020-01-24 07:06:26,1753.98,Lavanya Samra,0a6260cd97b2fe61622ad4b608be3375d8cb8a7720af84e5767974c48902c8d0,"Anand, Ganesan and Dada",Dhanbad,INR,Visa,12/23,f520d88e-d656-4264-a202-47df3c06ce7a,0,Online,168.94.253.67,Desktop
3092,2023-04-21 16:49:37,3159.44,Navya Dugar,aa18413932459ea61e66e63b56b0aa85a6dfe92b95602b1ae44f3458d44ff464,"Goel, Gokhale and Choudhary",Jamshedpur,USD,MasterCard,10/29,5de7bdd6-2c8e-4776-b54a-c845f84ef8f8,1,In-Person,214.230.63.195,Mobile
3093,2020-11-08 00:59:33,2941.58,Veer Bahl,20f383036721054d1914a533db54d1fbebab8d751f7b031423e054c10e657d09,"Ganguly, Dugar and Tella",Mysore,USD,American Express,09/25,f2139cfa-b9ed-425f-b5ff-814d89982f98,1,Online,22.194.164.180,Mobile
3094,2022-09-22 02:45:04,1399.17,Anvi Bail,e3dacb1c787327315ce3f1041d71223e1dd3b73a10f61d2e784281b44667ea22,Anand Ltd,Bhusawal,INR,MasterCard,07/33,cbabfaa4-ac21-4e88-b17a-8b3e90ded2f1,1,In-Person,222.130.146.247,Mobile
3095,2022-09-12 18:17:07,3489.77,Devansh Brahmbhatt,bf9876f602b41a1a56646bdc3d58ce74e8b380f44f0fae8df1d445c51bdc5516,"Khosla, Bedi and Chowdhury",Mira-Bhayandar,USD,MasterCard,05/32,dcbd637d-4fd5-4242-a0a1-3e6b53232d1e,1,Online,185.61.87.247,Desktop
3096,2023-04-27 18:49:18,3554.76,Shaan Varughese,bd27ee73d5999c30c9626e089f4eb0269e685f5ed5a9b791f4a3af7dae305254,Saran-Tella,Mumbai,INR,Visa,06/29,9b5f396e-3d83-4ffa-888e-cba4efb76545,0,Online,148.195.29.106,Desktop
3097,2021-05-20 18:12:12,2180.27,Vivaan Sarraf,8c617a082c1577014d4ef44cddb3e30248e5ef21e4517c2594de779f4e0780c0,Rajagopalan Ltd,Gandhidham,INR,Visa,01/24,5baa459c-d889-4238-b789-bafdb4c79156,1,In-Person,18.240.89.26,Tablet
3098,2020-08-14 06:47:00,2286.12,Shamik Chand,b4c47904759b751d131923be2a3f9c2ae2dbf22c749a2b819854257a3ced2b65,"Bhardwaj, Divan and De",Gwalior,USD,American Express,01/26,dfc09294-1f04-4323-a32c-bddba1e64f88,1,In-Person,154.225.161.89,Mobile
3099,2022-08-03 15:48:31,1.52,Pihu Balay,53afc515f2211ec61830eda54b193594f4189a0efcc811601226402bb7d2ec45,Bhakta-Kalla,Patna,INR,MasterCard,10/24,f5a8d884-be49-4b07-b00f-89ad96506a42,1,Online,222.34.142.241,Mobile
3100,2023-04-17 22:02:59,96.36,Siya Mallick,02fc1e77c16f5289b8d5c8c9fc76292b739fdcece8f7dcff5bd67bf7cab2cb8e,Mallick-Rajagopalan,Nashik,INR,Visa,01/30,b11446b2-701b-46db-895f-0657738e0b32,0,Online,135.211.218.139,Tablet
3101,2022-09-24 15:04:06,3502.26,Indrans Dutt,1dec831d14f35338d178a5e066c243d726a2c8c564f1bbb0e157bfa38c06718e,"Bhalla, Dada and Bhatnagar",Jabalpur,USD,MasterCard,02/27,a9545bcf-9fbd-4df6-9cf2-e955f420b51f,1,Online,112.67.238.214,Tablet
3102,2023-03-12 17:38:06,4970.01,Ishaan Goel,7feebb9699e41956025ab721138779d0be771e3c028b52e744087199dae1eaf3,Varma-Wason,Jalna,USD,Visa,06/29,a0374a64-4f4b-4f65-a603-43005da17133,0,In-Person,125.99.255.128,Mobile
3103,2020-06-29 01:59:36,4174.38,Anay Salvi,d2a55cf365b360a7e0777c2066a4d76c95812b5aa0796ccef47746e7c506a646,Bahl-Lalla,Bongaigaon,EUR,MasterCard,06/33,be0eff00-17bd-46d8-aea5-959470c1612a,0,Online,195.118.20.20,Mobile
3104,2022-06-10 00:04:17,4255.12,Faiyaz Setty,c23e348a59b18f3867857a22056bce845e3b8be3bd9352924bfdb7e06385be3b,Sheth LLC,Belgaum,EUR,MasterCard,11/28,277c6f79-0c69-43bd-8c9b-149f24bf9138,0,Online,185.37.10.219,Desktop
3105,2022-04-15 16:58:13,2958.15,Nirvaan Saraf,d7f38f45efded412374703923ba2ecdd0488e5d3d48016c4f8adaad68aef815a,"Srivastava, Sachar and Chakrabarti",Gorakhpur,INR,Visa,05/32,f8608543-562a-43ce-a65f-306a1b33dbd5,1,In-Person,132.45.38.148,Mobile
3106,2021-08-05 12:54:41,3974.22,Ryan Dara,f6c8c08ecb15869becea2ab7d99b9b0b7384ae2695ab1a711e7bfbb4dbbc1af3,"Sarma, Sankar and Bobal",Miryalaguda,INR,American Express,09/24,e3581088-829f-48b3-a352-b83c0117af19,0,In-Person,135.14.54.142,Desktop
3107,2020-08-18 14:34:48,4312.5,Gokul Goswami,c6ee1b7c35ff3bb278e8340bc20c08126b5081fbbc406c32d56df2c1a994a86b,Jani-Mani,Nanded,USD,American Express,09/28,0ecb8a75-80c3-49b9-aaff-bfcdedefc19c,0,Online,133.8.7.75,Mobile
3108,2023-06-23 05:52:05,301.48,Armaan Shankar,a0bed3a2da4b9fcd7d9453139d89556a17765d5f065381c18deffb760b443228,Sandhu Inc,Giridih,INR,Visa,03/31,3e6babdd-323a-4946-ad17-18992a851d37,0,In-Person,210.25.252.1,Tablet
3109,2023-07-20 22:26:05,4051.49,Prisha Bath,45f5de9de7d2dbcaf2b23378fa812faf0264cd123ec15382d88d4505f96a3e2e,"Kanda, Bains and Sidhu",Thanjavur,INR,Visa,05/26,e06c0165-ad00-4b20-9728-541a4d20d348,1,In-Person,222.45.177.217,Tablet
3110,2020-09-27 06:50:52,4929.55,Anahita Mangat,1b5a600c9a226614e2f754fff70b3e65a86c1f069294fb8d4fe694bc28b9326b,Sani-Garg,Malda,EUR,American Express,02/31,601cfec8-b542-4a12-bee6-acd4dd9021e3,1,In-Person,152.157.195.17,Mobile
3111,2020-06-13 12:31:40,1595.77,Adah Kannan,014127ef000788c912cf0a7c0333fd21082cf0031e96f572e6d1f512e5a02002,Din Inc,Morena,INR,American Express,06/27,de5ac81e-76db-40e4-93a3-3e91e79af3d3,0,Online,205.206.175.219,Mobile
3112,2022-05-03 09:08:42,633.73,Nishith Wagle,6e889ebd3124990aadc7a148df48490b1d3ddee2ed24e0f6b137c6bf0c785d02,"Vyas, Mander and Arya",Nangloi Jat,INR,American Express,11/24,630c38eb-b438-4901-a18e-b1ebabad0490,1,Online,118.144.143.36,Desktop
3113,2022-08-27 17:50:14,3860.27,Baiju Som,e511500566beab33cfa4d1c3c33c302d150513f4b2afc23bd3d9574e517b1103,"Devan, Sha and Thaker",Moradabad,USD,Visa,07/24,747edfbc-2773-459f-b447-9f4f721a749a,0,In-Person,71.19.161.98,Tablet
3114,2022-04-20 08:30:46,3695.27,Aaina Biswas,bdfb599faf2ee477872acd3345a62b235101421fd513f46f03fb2b3da701c6c6,Sura-Kakar,Kurnool,EUR,MasterCard,06/32,e8efa985-60d3-4051-a03b-52b6a41fde0d,1,Online,197.84.121.119,Desktop
3115,2023-02-23 07:53:52,4067.08,Shalv Bala,d7036f9bc07ba9d24e25a8e95ce57c7688bf054e22daa9ddb125f22c2920d494,Kannan and Sons,Malda,EUR,MasterCard,03/26,b6982bf4-c5dd-41d0-9177-abe68b8b9918,1,In-Person,223.186.152.68,Tablet
3116,2020-10-06 14:29:10,2134.9,Aarush Goswami,9324203450ac5902da064bdc87894712d91d809011dc7a43fc9626ef3ea4758b,Ramachandran Inc,Haldia,USD,American Express,10/26,0eef9c0b-0d33-489f-a14d-b3c0e6be215e,1,Online,120.188.4.153,Tablet
3117,2021-02-01 23:51:32,7.85,Khushi Bajaj,e9e1bbdd253f881464f70623852c86e7561b5a3ca9f017b6d1fd421afa7d658c,"Maharaj, Dora and Bedi",Hyderabad,EUR,Visa,06/24,b37ceb75-6b10-4f73-839a-ef89a7672c9f,0,Online,198.174.231.230,Tablet
3118,2023-04-26 05:29:35,3903.61,Adira Cherian,735cc18a58fa94415028579e8fd34106961c617a4b4f298422a476acd9d24bd6,"Verma, Bala and Bhargava",Tiruppur,EUR,American Express,11/25,c1dd7239-b547-43fd-be8d-a08dda543a59,0,Online,164.41.131.87,Tablet
3119,2023-02-19 16:50:12,2163.14,Taimur Kapadia,8428427a5c921fd3bfde90f7b7bb1444afc3c42be14c482abca016256ce8e3f7,Sood-Bhatnagar,Phusro,INR,MasterCard,02/27,5a093edc-6391-4477-a8ee-21b0024b7069,1,In-Person,13.245.179.127,Mobile
3120,2022-06-13 03:31:21,1503.64,Shayak Lall,6514fa3a7b08856310eb1a258443e6191cc57d696929eeaa01b525a1c432dd7f,"Tandon, Varghese and Lata",Kakinada,USD,American Express,08/33,92a5129a-f0a6-453e-98e1-6e6736686b6a,1,Online,142.69.245.118,Tablet
3121,2023-08-19 18:37:03,2583.79,Hridaan Ravi,cf35e7fce75c4cd9fce88670bbfa9b18909e16a3e370fd9dde0d04e152e958c1,Dubey-Krish,Unnao,INR,American Express,01/32,2fb670a9-3055-4fbe-a596-97076462bd37,0,In-Person,138.231.53.21,Tablet
3122,2023-09-20 00:09:45,1114.42,Kismat Sengupta,98e5294b45add4ff00b9a8353ab9818603dc45fa448b323741086bec67329aed,"Sachdeva, Karnik and Wagle",Srikakulam,EUR,Visa,10/24,a72d39d2-49df-410c-95d1-a4799c8f71c5,0,In-Person,192.237.249.210,Desktop
3123,2023-03-18 09:46:42,281.95,Kanav Bail,bed76bcad86839428126998d0b9afd98ae1ac288304efc563cecc2e67e878377,"Varughese, Rastogi and Barad",Nangloi Jat,USD,Visa,02/27,57f0be2a-6efc-4885-827f-392ef2745025,0,Online,206.193.144.138,Mobile
3124,2021-06-09 06:53:33,1116.31,Sumer Brar,450364a0c26ec68b7bdffe6c4b3ae686c50a713a5a25c0dfa918f3a50666c611,Sunder and Sons,Kochi,USD,Visa,02/33,70411ead-2bd8-492d-acee-550e618dc062,1,In-Person,203.113.22.141,Tablet
3125,2020-09-02 20:19:45,4094.2,Kanav Sheth,1f2d3c870311b83a224df90c9180446df3e135a8abd23a2548cc65fb90affba9,Rama Ltd,Bhiwani,EUR,American Express,03/27,a0985395-9686-4ceb-ad25-895af63dc188,0,In-Person,125.95.206.12,Desktop
3126,2023-04-15 05:20:54,3532.75,Shayak Virk,1b0f440a32d180df16574b42d904e8fea491f5f03cba8e221b54f0f9a229cd1f,Raju-Kadakia,Vadodara,INR,American Express,11/28,4dc3fc94-acd5-4f5f-87d3-8435a24d2d75,1,Online,159.86.178.57,Tablet
3127,2023-01-15 05:45:18,3301.15,Divij Agrawal,2d26878acf66bba7d3ec5262cfe60fe6f917f1e3fc7c3d819722bb70394b7695,Dube Group,Ramagundam,USD,American Express,05/24,4d6a8d1e-db4d-4987-ace9-6312ea50b6c3,1,Online,148.79.1.92,Tablet
3128,2020-07-15 18:03:44,1455.23,Aaina Shan,3ce8a9cbbdf51619fad0a4d258a72dbe3bb20e69c417dc6800268f2103d5359a,"Raj, Baria and Chahal",Dharmavaram,USD,American Express,05/33,a65880b1-9883-4146-a25e-123027ac799f,0,Online,148.174.164.14,Tablet
3129,2023-08-20 05:50:36,477.29,Uthkarsh Bassi,5cc6d5e70a5783c7ead4320d7a6184bbcd4cbca414f628ec24004810b4bff398,Arya Group,Jalna,USD,Visa,10/24,9869a37c-028d-4109-a7b8-3f07470ce9df,1,Online,167.173.93.80,Tablet
3130,2020-07-03 02:21:59,2062.23,Badal Chanda,444b26d9e3f926da2e87c05603c1b460cc4dc3814ef2fd53296cb530abec42e1,Choudhary-Walla,Siwan,USD,American Express,07/26,c53e786c-8339-4f31-8420-a9d10ed23cd4,0,Online,121.48.58.98,Tablet
3131,2021-07-31 18:01:22,298.24,Darshit Chad,81f58e0fd1df878a00a0a936942537ad5f71479650af9feea5e0f02924aec896,Biswas-Vohra,Arrah,INR,American Express,04/28,278e0465-b17c-4ebe-9ec8-42d8c9b043df,1,Online,219.47.48.114,Tablet
3132,2021-01-09 08:31:09,4228.24,Fateh Sankar,e9b23ed8d397f4df8ddd94a9ff32ff497873df7f8adc4ec990a2024418e58155,"Chaudhari, Batra and Bali",Medininagar,INR,American Express,06/28,f882c5e9-8636-45d4-a4fb-7ea8e842a26f,0,Online,204.173.8.52,Mobile
3133,2020-04-05 08:03:15,2531.62,Seher Karan,c930e2670b666c3b1777631b4aa7e653a1c5cd7c408c96e9be795ed17b615d16,Dhingra-Deshmukh,Tiruvottiyur,EUR,Visa,10/30,39f94ce6-2c5a-4834-8f09-c556ca55437c,0,Online,165.43.73.163,Mobile
3134,2022-07-18 19:21:29,105.04,Kashvi Hayre,68ba655fa508f97a826c06ea0690f7d26e5c424404d946d1cf3dbd0718d866d6,"Bahri, Ray and Dyal",Vasai-Virar,USD,Visa,04/31,a71ddaeb-a883-46be-978a-0382d06a0ab6,1,Online,134.102.40.211,Tablet
3135,2021-01-03 01:42:05,602.39,Divit Deol,e4d57204c7c5b5b139e324fc0969fca22d654a15d59b2e5c99ae3728c80a584f,Gopal-Boase,Karimnagar,INR,American Express,07/28,0fa45a8b-d455-40a5-bc28-a21e602b219f,1,Online,53.148.74.99,Tablet
3136,2022-05-04 20:46:48,2864.86,Faiyaz Khanna,b7c6553e72f565b5b83199125f0c5118dfe766c861c61f8a60e3554fac805a18,"Madan, Biswas and Solanki",Begusarai,EUR,Visa,07/33,a72338e0-5235-4ee6-9930-f97b7388bc93,0,In-Person,182.71.191.13,Desktop
3137,2020-07-01 20:35:00,4631.3,Nirvaan Doctor,11c004d68d8bddcd8ccf25b7aedd9d612066322e69df23d3aa4a4e0b8192ad27,"Soni, Bhakta and Kuruvilla",Guna,EUR,MasterCard,04/27,d831e463-91ef-41bc-9855-d961256bbcd0,0,In-Person,193.158.228.201,Mobile
3138,2020-01-08 13:59:47,646.33,Samarth Dhawan,d7e9586256ed9d1d7fe9d48fbbe189c6662288f4d7186a0e384eafb8a66c5753,Andra-Bhattacharyya,Jamnagar,INR,MasterCard,04/28,19ff6984-f5cd-4a01-b938-63acbec7fd79,1,In-Person,219.75.102.81,Desktop
3139,2020-06-04 09:55:19,3553.72,Elakshi Soman,f86cb2601e1636d8f185ec560ca3eaf80f504c17d6b8852d1fbad9d9a6b85f5e,"Deshpande, Dash and Choudhury",Barasat,USD,Visa,08/27,93cff5b3-c5ee-428e-8c29-f5193d3d14f7,0,In-Person,201.157.135.1,Desktop
3140,2022-12-25 18:14:26,577.98,Abram Talwar,7eac232d27a680e87ebfca9c54bf9b7e9f4a62315efedb4e59d7c3b26bdc03ba,"Bora, Brahmbhatt and Sood",Khandwa,USD,Visa,12/28,cff4a5d3-3910-4dd4-bd3d-a638ade71de8,1,In-Person,160.250.233.135,Mobile
3141,2022-01-13 12:23:59,4562.85,Anahita Rao,fd0b23d6996c471c50abcb7ca31fa9f53440ac917c590a27f44b7e3a2ff64c62,"Upadhyay, Dhingra and Keer",Kanpur,EUR,American Express,05/33,89936fc6-3284-4e47-9a50-bc36f57f70dd,0,In-Person,211.29.64.76,Desktop
3142,2022-11-05 17:25:28,2536.68,Shray Sood,930b776d16e770d4b6bf4629a17f24371328b885bce12636eec0dcb212cf5231,Devan-Thakur,Hindupur,EUR,Visa,07/31,365bbdf5-96ae-485c-a897-e90647c5ff68,1,In-Person,205.42.94.94,Desktop
3143,2021-07-06 18:01:28,2854.71,Kanav Mani,1877356c50e2e1e31b0b5300aef8a6e280cff6763369b687489e337f427d1c25,"Karan, Dyal and Sani",Kadapa,USD,American Express,07/24,f3716a64-5c82-4b3f-86cd-a4cb8101fec1,0,Online,1.152.242.159,Tablet
3144,2021-12-16 13:30:58,1387.9,Shayak Chaudhary,d2ac484f888af06ccbb3dda7eedd2912abd134cbfccafb7f6eab780eb7450eb9,"Gill, Ramesh and Bhavsar",Rourkela,EUR,MasterCard,08/24,52c5a393-eacc-4f5b-ad7d-2ecd210d7895,1,In-Person,147.119.236.29,Tablet
3145,2022-07-18 11:52:20,806.2,Lakshit Mahal,436938e967144d65a93abf6406f01e7e0332d8ac6607f3108cb42a7663766a46,Deol-Sandal,Darbhanga,INR,American Express,03/25,0d9e7cbd-47c5-4671-920f-e8452885a356,0,Online,138.3.17.63,Tablet
3146,2022-12-21 22:15:43,900.07,Yakshit Gole,9861f44eb97de4bc4da9e2217b160be84aaa15127e114a7cf73150c5bdd838ef,"Buch, De and Divan",Gandhidham,EUR,Visa,09/28,be253a51-5688-466b-bc74-c12c134ca76f,0,Online,85.80.225.237,Desktop
